datetime,tempmax,tempmin,temp,humidity,precip,precipcover,preciptype,snow,windgust,windspeed,cloudcover,year,overall_AQI
2019-09-06,68.0,60.0,64.6,70.4,0.0,0.0,,0.0,30.0,19.5,64.3,2019,21.0
2019-09-07,74.0,56.9,65.3,62.0,0.034,12.5,rain,0.0,30.9,21.7,68.4,2019,33.0
2019-09-08,78.1,61.9,68.7,52.7,0.0,0.0,,0.0,20.4,13.7,41.0,2019,21.0
2019-09-09,69.3,59.9,65.3,62.4,0.0,0.0,,0.0,15.4,14.8,44.1,2019,26.0
2019-09-10,72.0,63.9,67.5,74.9,0.0,0.0,,0.0,18.6,11.3,50.5,2019,31.0
2019-09-11,87.1,66.9,77.2,65.8,0.0,0.0,,0.0,26.8,20.6,54.9,2019,39.0
2019-09-12,75.7,59.9,65.6,74.3,0.071,8.33,rain,0.0,24.4,18.1,47.6,2019,43.0
2019-09-13,66.9,53.8,61.1,59.1,0.0,0.0,,0.0,25.9,18.1,27.9,2019,28.0
2019-09-14,72.0,52.7,63.8,71.2,0.127,4.17,rain,0.0,28.7,20.6,55.5,2019,26.0
2019-09-15,81.0,67.8,73.7,59.5,0.079,8.33,rain,0.0,21.3,15.9,40.4,2019,33.0
2019-09-16,74.0,63.8,68.5,49.3,0.0,0.0,,0.0,21.8,15.0,39.4,2019,22.0
2019-09-17,69.2,58.6,63.4,58.1,0.0,0.0,,0.0,21.5,15.9,44.7,2019,22.0
2019-09-18,64.1,53.7,59.6,55.0,0.0,0.0,,0.0,27.1,17.1,40.1,2019,29.0
2019-09-19,64.3,49.6,58.1,57.4,0.0,0.0,,0.0,15.2,10.2,16.3,2019,23.0
2019-09-20,78.2,52.7,66.5,50.9,0.0,0.0,,0.0,13.4,9.1,21.8,2019,32.0
2019-09-21,82.2,64.6,72.0,53.2,0.0,0.0,,0.0,15.2,15.9,7.6,2019,39.0
2019-09-22,88.1,62.7,75.1,56.2,0.0,0.0,,0.0,24.1,15.9,33.6,2019,48.0
2019-09-23,92.0,70.0,78.7,62.4,0.0,0.0,,0.0,31.1,19.5,62.2,2019,46.0
2019-09-24,78.2,65.8,72.3,60.7,0.139,12.5,rain,0.0,25.3,16.0,43.5,2019,54.0
2019-09-25,74.1,58.7,64.7,60.9,0.0,0.0,,0.0,18.3,13.7,26.3,2019,25.0
2019-09-26,83.9,58.7,67.7,67.3,0.267,12.5,rain,0.0,36.7,20.6,31.3,2019,39.0
2019-09-27,73.1,58.6,65.2,59.3,0.0,0.0,,0.0,18.8,12.6,17.6,2019,41.0
2019-09-28,80.1,59.9,69.4,65.5,0.0,0.0,,0.0,29.5,20.5,29.1,2019,37.0
2019-09-29,73.1,61.8,69.0,61.1,0.0,0.0,,0.0,24.4,17.0,49.0,2019,38.0
2019-09-30,61.2,52.0,57.8,60.7,0.0,0.0,,0.0,20.6,12.6,59.2,2019,26.0
2019-10-01,72.0,56.9,64.2,73.9,0.05,4.17,rain,0.0,25.5,14.9,88.5,2019,30.0
2019-10-02,77.0,56.0,68.6,76.8,0.226,16.67,rain,0.0,26.2,18.1,67.1,2019,35.0
2019-10-03,56.0,52.0,53.7,59.4,0.0,0.0,,0.0,27.3,19.4,69.6,2019,30.0
2019-10-04,62.1,47.9,55.5,63.7,0.113,25.0,rain,0.0,33.1,22.8,57.2,2019,25.0
2019-10-05,57.0,42.8,50.0,52.1,0.0,0.0,,0.0,25.5,12.5,15.0,2019,26.0
2019-10-06,69.2,45.8,58.8,64.6,0.0,0.0,,0.0,26.8,18.2,50.4,2019,33.0
2019-10-07,80.1,62.1,72.8,61.5,0.144,12.5,rain,0.0,39.3,28.6,60.1,2019,37.0
2019-10-08,65.0,56.9,61.0,72.3,0.028,8.33,rain,0.0,21.3,12.6,56.4,2019,23.0
2019-10-09,60.2,55.0,57.6,68.7,0.071,8.33,rain,0.0,32.7,23.9,59.9,2019,26.0
2019-10-10,58.9,54.0,56.2,64.8,0.024,8.33,rain,0.0,37.8,25.0,54.9,2019,35.0
2019-10-11,57.8,53.1,55.3,75.5,0.328,58.33,rain,0.0,37.9,29.6,75.0,2019,33.0
2019-10-12,57.8,54.0,55.9,80.3,0.025,12.5,rain,0.0,32.9,22.7,86.4,2019,35.0
2019-10-13,66.8,52.9,59.0,73.9,0.0,0.0,,0.0,15.0,10.2,56.2,2019,28.0
2019-10-14,64.3,51.9,58.3,77.1,0.0,0.0,,0.0,17.2,12.6,47.5,2019,42.0
2019-10-15,64.1,50.9,56.8,53.7,0.0,0.0,,0.0,20.8,13.8,22.5,2019,45.0
2019-10-16,62.2,46.7,54.9,69.6,0.074,8.33,rain,0.0,40.0,31.9,41.6,2019,40.0
2019-10-17,64.1,52.1,56.2,67.7,1.154,29.17,rain,0.0,66.0,47.4,70.0,2019,43.0
2019-10-18,61.0,49.8,54.5,53.2,0.0,0.0,,0.0,32.2,21.7,52.4,2019,26.0
2019-10-19,61.1,44.8,52.4,51.6,0.0,0.0,,0.0,21.9,12.7,19.3,2019,24.0
2019-10-20,59.1,44.7,53.0,67.8,0.0,0.0,,0.0,10.3,7.9,51.8,2019,37.0
2019-10-21,62.2,52.9,57.0,72.6,0.0,0.0,,0.0,22.6,16.0,31.2,2019,55.0
2019-10-22,60.2,49.4,55.3,80.6,0.045,12.5,rain,0.0,21.7,17.1,58.2,2019,38.0
2019-10-23,70.0,56.6,61.4,65.4,0.523,37.5,rain,0.0,27.7,20.7,58.5,2019,39.0
2019-10-24,69.2,49.6,58.9,45.4,0.0,0.0,,0.0,23.0,18.0,6.5,2019,32.0
2019-10-25,63.0,54.9,57.5,62.1,0.0,0.0,,0.0,20.8,12.4,83.6,2019,41.0
2019-10-26,60.2,50.9,54.6,67.3,0.01,4.17,rain,0.0,19.7,14.8,51.6,2019,47.0
2019-10-27,56.0,50.9,53.2,75.4,1.43,50.0,rain,0.0,39.7,29.5,72.0,2019,40.0
2019-10-28,55.2,50.0,52.8,82.8,0.041,16.67,rain,0.0,31.1,17.1,82.6,2019,34.0
2019-10-29,57.0,51.4,54.6,80.7,0.042,16.67,rain,0.0,15.0,12.5,77.9,2019,28.0
2019-10-30,64.2,55.4,58.9,84.7,0.088,20.83,rain,0.0,19.7,12.6,76.6,2019,56.0
2019-10-31,71.1,60.2,66.8,82.8,0.084,25.0,rain,0.0,42.5,27.5,85.8,2019,39.0
2019-11-01,72.0,46.0,58.2,50.0,0.015,20.83,rain,0.0,49.4,34.1,39.8,2019,30.0
2019-11-02,51.2,39.5,45.5,51.6,0.0,0.0,,0.0,15.4,12.4,27.1,2019,27.0
2019-11-03,56.0,41.9,48.8,45.8,0.0,0.0,,0.0,24.2,12.8,19.5,2019,38.0
2019-11-04,55.1,41.8,48.1,46.1,0.0,0.0,,0.0,17.4,13.7,39.9,2019,48.0
2019-11-05,57.8,44.8,53.6,79.7,0.399,29.17,rain,0.0,26.4,12.5,52.9,2019,43.0
2019-11-06,55.1,42.7,49.7,41.7,0.0,0.0,,0.0,25.3,17.0,18.1,2019,45.0
2019-11-07,58.9,40.7,49.8,57.3,0.235,25.0,rain,0.0,25.3,16.0,62.0,2019,42.0
2019-11-08,42.2,30.8,35.5,48.2,0.0,0.0,,0.0,35.0,25.0,39.7,2019,48.0
2019-11-09,41.0,28.0,34.1,43.4,0.0,0.0,,0.0,23.9,13.7,21.8,2019,21.0
2019-11-10,53.1,33.0,43.1,50.9,0.0,0.0,,0.0,25.0,18.2,46.3,2019,38.0
2019-11-11,53.1,43.9,48.1,61.9,0.0,0.0,,0.0,17.7,13.5,75.2,2019,50.0
2019-11-12,44.1,27.0,37.5,70.3,0.079,12.5,rain,0.0,34.2,22.8,73.0,2019,61.0
2019-11-13,33.1,20.9,26.4,35.4,0.0,0.0,,0.0,33.2,22.8,22.0,2019,38.0
2019-11-14,41.0,23.9,33.0,56.3,0.0,0.0,,0.0,16.3,10.1,53.6,2019,28.0
2019-11-15,54.0,35.6,44.7,46.7,0.0,0.0,,0.0,27.6,18.2,29.6,2019,46.0
2019-11-16,42.0,28.1,33.4,27.9,0.0,0.0,,0.0,29.8,19.5,20.9,2019,51.0
2019-11-17,44.8,28.0,35.1,57.3,0.0,0.0,,0.0,27.7,19.3,78.1,2019,29.0
2019-11-18,41.0,36.0,38.8,78.2,0.244,29.17,rain,0.0,32.9,21.6,92.3,2019,39.0
2019-11-19,45.0,40.9,42.7,83.7,0.248,29.17,rain,0.0,19.2,9.0,72.3,2019,35.0
2019-11-20,42.2,38.9,40.4,82.2,0.233,41.67,rain,0.0,22.4,12.6,73.6,2019,41.0
2019-11-21,51.2,36.9,42.6,64.8,0.0,0.0,,0.0,21.7,13.7,31.1,2019,33.0
2019-11-22,56.0,40.9,47.8,62.4,0.094,12.5,rain,0.0,36.7,20.7,77.2,2019,47.0
2019-11-23,47.0,35.0,40.6,40.1,0.0,0.0,,0.0,25.9,14.8,50.4,2019,47.0
2019-11-24,47.9,39.7,43.1,77.5,1.504,66.67,rain,0.0,42.1,30.8,86.6,2019,33.0
2019-11-25,54.0,40.9,47.1,57.4,0.0,0.0,,0.0,26.4,17.1,40.1,2019,41.0
2019-11-26,63.0,39.6,50.4,60.9,0.0,0.0,,0.0,26.4,19.5,40.7,2019,56.0
2019-11-27,53.1,40.7,47.9,80.2,0.198,16.67,rain,0.0,21.7,14.8,49.1,2019,66.0
2019-11-28,53.9,36.0,44.1,65.3,0.138,25.0,rain,0.0,38.9,28.5,60.0,2019,64.0
2019-11-29,43.1,32.0,36.5,51.4,0.0,0.0,,0.0,33.2,23.9,29.0,2019,28.0
2019-11-30,38.9,26.9,32.1,34.9,0.0,0.0,,0.0,28.7,19.6,29.3,2019,27.0
2019-12-01,37.9,22.8,30.2,63.0,0.528,29.17,"rain,snow",0.0,33.3,27.2,68.4,2019,28.0
2019-12-02,42.1,29.0,37.4,82.9,0.529,91.67,"rain,snow",1.0,41.8,31.7,73.7,2019,45.0
2019-12-03,35.9,29.9,32.4,71.9,0.145,41.67,"rain,snow",5.6,35.8,22.8,58.9,2019,28.0
2019-12-04,39.7,29.7,35.2,61.0,0.0,0.0,,0.0,21.9,13.6,73.5,2019,32.0
2019-12-05,45.0,34.0,39.2,56.2,0.0,0.0,,0.0,27.7,19.5,44.5,2019,45.0
2019-12-06,37.0,29.8,33.5,61.6,0.044,16.67,"rain,snow",0.0,25.3,14.8,51.7,2019,46.0
2019-12-07,35.1,26.7,31.0,52.2,0.0,0.0,,0.0,24.6,16.0,28.5,2019,41.0
2019-12-08,39.8,22.6,31.0,55.1,0.0,0.0,,0.0,24.4,13.8,38.2,2019,39.0
2019-12-09,60.2,40.9,49.7,80.4,0.552,66.67,rain,0.0,45.0,27.5,73.6,2019,46.0
2019-12-10,63.0,44.9,57.3,75.9,0.18,45.83,rain,0.0,34.7,20.5,48.9,2019,36.0
2019-12-11,42.1,30.7,34.4,68.7,0.239,37.5,"rain,snow",1.2,28.9,19.4,41.9,2019,42.0
2019-12-12,32.0,26.0,29.8,48.5,0.0,0.0,,0.0,31.1,22.6,27.3,2019,32.0
2019-12-13,46.0,27.9,38.0,73.7,0.085,20.83,rain,0.0,18.8,10.0,61.1,2019,47.0
2019-12-14,60.2,46.8,53.7,87.0,1.263,62.5,rain,0.0,52.8,22.9,86.0,2019,40.0
2019-12-15,55.1,35.1,45.2,45.4,0.0,0.0,,0.0,41.1,28.6,55.3,2019,25.0
2019-12-16,35.1,31.9,33.2,37.0,0.0,0.0,,0.0,32.1,21.6,56.7,2019,23.0
2019-12-17,37.9,27.0,31.9,71.7,0.647,62.5,"rain,snow",1.6,23.7,15.9,80.3,2019,29.0
2019-12-18,38.0,26.1,33.0,63.9,0.0,0.0,"rain,snow",0.3,36.8,25.0,43.7,2019,30.0
2019-12-19,25.1,15.1,20.5,36.7,0.0,0.0,,0.0,41.2,29.6,21.7,2019,27.0
2019-12-20,33.2,17.9,24.4,44.5,0.0,0.0,,0.0,29.5,20.5,10.8,2019,31.0
2019-12-21,34.1,21.3,28.8,61.5,0.0,0.0,,0.0,15.4,9.0,53.7,2019,37.0
2019-12-22,44.1,30.6,37.4,60.7,0.0,0.0,,0.0,19.2,13.6,44.5,2019,46.0
2019-12-23,56.1,35.7,45.7,55.5,0.0,0.0,,0.0,27.8,18.1,30.2,2019,69.0
2019-12-24,49.7,36.8,42.8,42.6,0.0,0.0,,0.0,24.2,13.8,29.4,2019,55.0
2019-12-25,42.2,31.7,36.0,58.2,0.0,0.0,,0.0,13.4,8.9,53.1,2019,29.0
2019-12-26,41.0,34.0,36.5,67.8,0.0,0.0,,0.0,21.7,16.9,58.8,2019,46.0
2019-12-27,52.1,35.9,44.3,70.2,0.011,4.17,rain,0.0,27.5,19.5,59.9,2019,49.0
2019-12-28,51.2,38.7,46.4,55.7,0.0,0.0,,0.0,21.0,13.7,24.9,2019,37.0
2019-12-29,44.1,35.7,38.9,58.5,0.051,8.33,rain,0.0,18.1,13.5,49.5,2019,28.0
2019-12-30,39.8,37.1,38.4,82.0,1.301,100.0,rain,0.0,39.5,29.5,79.8,2019,32.0
2019-12-31,44.0,38.0,40.4,83.2,0.291,41.67,rain,0.0,29.9,23.8,84.8,2019,
2020-01-01,42.1,36.0,39.0,55.7,0.0,0.0,,0.0,34.8,20.6,38.9,2020,19.0
2020-01-02,47.9,34.0,40.9,50.5,0.0,0.0,,0.0,26.4,17.9,57.9,2020,21.0
2020-01-03,51.1,44.0,47.8,56.3,0.0,0.0,,0.0,21.5,14.7,78.6,2020,32.0
2020-01-04,47.8,40.9,45.2,78.4,0.124,33.33,rain,0.0,16.8,11.3,80.5,2020,41.0
2020-01-05,39.8,33.0,37.2,59.6,0.122,25.0,rain,0.0,40.6,26.1,58.3,2020,45.0
2020-01-06,39.6,27.9,33.3,59.0,0.0,0.0,,0.0,29.9,16.8,42.0,2020,20.0
2020-01-07,42.1,33.8,37.9,50.3,0.0,0.0,,0.0,22.1,14.8,55.0,2020,34.0
2020-01-08,44.0,30.8,37.2,56.2,0.023,8.33,"rain,snow",0.4,40.3,24.1,55.5,2020,31.0
2020-01-09,33.1,22.9,28.0,33.8,0.0,0.0,,0.0,35.7,23.7,24.0,2020,39.0
2020-01-10,53.0,28.9,42.5,59.6,0.0,0.0,,0.0,35.5,22.7,72.2,2020,30.0
2020-01-11,69.2,48.9,59.4,66.9,0.0,0.0,,0.0,45.8,33.9,51.8,2020,40.0
2020-01-12,73.1,42.0,62.3,57.5,0.02,4.17,rain,0.0,41.6,30.7,63.4,2020,27.0
2020-01-13,42.9,36.0,38.9,71.8,0.011,4.17,rain,0.0,21.7,16.8,90.6,2020,18.0
2020-01-14,42.2,37.1,39.8,76.4,0.0,0.0,,0.0,13.9,7.9,74.1,2020,33.0
2020-01-15,50.0,40.6,45.1,60.4,0.0,0.0,,0.0,21.3,14.7,52.1,2020,42.0
2020-01-16,46.9,31.9,39.9,60.1,0.099,20.83,rain,0.0,44.6,27.4,60.1,2020,40.0
2020-01-17,29.9,16.0,21.2,33.2,0.0,0.0,,0.0,38.9,29.7,17.5,2020,30.0
2020-01-18,31.8,13.9,20.2,46.2,0.241,20.83,"rain,snow",0.0,24.8,13.7,65.0,2020,29.0
2020-01-19,44.1,25.0,34.2,62.0,0.05,8.33,"rain,snow",1.0,31.6,23.8,65.7,2020,31.0
2020-01-20,29.9,19.1,23.9,39.4,0.0,0.0,,0.0,29.9,21.6,33.4,2020,40.0
2020-01-21,28.1,17.6,22.9,38.3,0.0,0.0,,0.0,21.9,15.7,24.6,2020,30.0
2020-01-22,38.9,20.5,29.8,48.0,0.0,0.0,,0.0,11.9,7.9,26.5,2020,40.0
2020-01-23,48.8,26.5,37.5,43.0,0.0,0.0,,0.0,15.9,13.4,55.8,2020,56.0
2020-01-24,47.9,34.8,40.3,58.4,0.0,0.0,,0.0,17.4,12.6,65.1,2020,59.0
2020-01-25,48.8,39.5,43.8,77.8,0.695,25.0,rain,0.0,34.9,20.7,98.8,2020,62.0
2020-01-26,50.0,40.9,45.9,63.3,0.0,0.0,,0.0,29.8,21.8,56.3,2020,25.0
2020-01-27,47.0,38.9,42.5,55.0,0.0,0.0,,0.0,23.0,16.1,71.7,2020,15.0
2020-01-28,42.1,35.9,39.7,50.9,0.0,0.0,,0.0,24.2,17.0,67.7,2020,27.0
2020-01-29,43.0,29.9,35.8,38.6,0.0,0.0,,0.0,22.4,16.0,43.3,2020,27.0
2020-01-30,33.1,21.7,28.6,44.6,0.0,0.0,,0.0,18.1,12.5,33.0,2020,23.0
2020-01-31,46.1,28.7,36.8,51.4,0.0,0.0,,0.0,18.6,13.7,55.3,2020,35.0
2020-02-01,39.9,34.9,38.0,78.0,0.019,4.17,rain,0.0,9.8,6.8,89.6,2020,45.0
2020-02-02,42.1,37.0,39.4,57.0,0.0,0.0,,0.0,14.1,11.2,84.1,2020,46.0
2020-02-03,48.8,34.7,42.0,53.9,0.0,0.0,,0.0,24.2,15.0,45.6,2020,53.0
2020-02-04,47.1,35.8,41.7,67.9,0.0,0.0,,0.0,12.5,9.0,65.5,2020,45.0
2020-02-05,43.0,33.9,39.7,54.4,0.056,16.67,rain,0.0,18.8,12.6,73.4,2020,49.0
2020-02-06,40.9,33.0,38.0,78.8,0.446,54.17,"rain,snow",0.8,22.4,19.2,83.3,2020,35.0
2020-02-07,54.8,30.8,38.7,77.0,0.325,50.0,"rain,snow",0.0,53.0,40.8,86.2,2020,24.0
2020-02-08,37.0,26.0,30.1,43.3,0.0,0.0,,0.0,34.4,22.9,38.2,2020,27.0
2020-02-09,38.0,19.9,28.8,57.0,0.0,0.0,,0.0,20.1,14.8,52.0,2020,29.0
2020-02-10,47.0,38.0,44.1,73.2,0.168,33.33,rain,0.0,31.1,21.6,63.4,2020,36.0
2020-02-11,44.7,39.8,41.8,83.0,0.179,37.5,rain,0.0,21.9,11.2,76.9,2020,38.0
2020-02-12,45.0,37.9,41.2,49.2,0.0,0.0,,0.0,26.4,14.8,51.6,2020,47.0
2020-02-13,41.0,35.1,38.5,80.5,0.533,41.67,"rain,snow",1.3,29.3,24.8,73.9,2020,37.0
2020-02-14,39.7,15.1,27.9,46.1,0.0,0.0,,0.0,31.0,20.6,28.0,2020,40.0
2020-02-15,30.8,11.8,21.2,39.3,0.0,0.0,,0.0,27.5,15.9,31.2,2020,27.0
2020-02-16,46.0,28.9,38.2,47.5,0.0,0.0,,0.0,31.0,19.4,74.1,2020,34.0
2020-02-17,47.9,32.9,40.6,43.0,0.0,0.0,,0.0,23.0,13.8,35.9,2020,39.0
2020-02-18,42.1,31.7,38.2,64.2,0.448,33.33,rain,0.0,25.9,16.9,59.9,2020,43.0
2020-02-19,46.1,33.9,41.5,45.3,0.0,0.0,,0.0,40.4,26.3,42.2,2020,34.0
2020-02-20,35.9,24.0,30.5,34.7,0.0,0.0,,0.0,22.6,15.9,35.7,2020,26.0
2020-02-21,33.1,17.0,25.7,34.5,0.0,0.0,,0.0,21.9,17.0,12.8,2020,24.0
2020-02-22,47.9,28.9,38.5,31.1,0.0,0.0,,0.0,22.8,14.7,18.8,2020,34.0
2020-02-23,56.9,34.6,44.5,37.0,0.0,0.0,,0.0,20.8,14.8,18.1,2020,45.0
2020-02-24,64.1,35.6,48.7,41.6,0.0,0.0,,0.0,25.3,17.1,38.1,2020,50.0
2020-02-25,51.2,44.0,46.8,73.3,0.149,12.5,rain,0.0,11.9,8.0,75.5,2020,52.0
2020-02-26,48.0,44.1,45.4,78.8,0.254,20.83,rain,0.0,19.7,13.7,85.0,2020,50.0
2020-02-27,55.0,34.0,43.6,62.0,0.747,33.33,rain,0.0,45.8,32.8,79.8,2020,45.0
2020-02-28,37.2,29.8,33.6,34.3,0.0,0.0,,0.0,33.5,20.6,47.5,2020,30.0
2020-02-29,34.2,21.9,29.0,41.2,0.0,0.0,,0.0,25.3,18.2,39.1,2020,32.0
2020-03-01,32.1,19.1,25.8,44.6,0.0,0.0,,0.0,26.2,18.1,18.6,2020,33.0
2020-03-02,52.2,24.0,39.1,57.8,0.0,0.0,,0.0,29.8,21.7,67.9,2020,34.0
2020-03-03,57.2,47.0,50.8,69.1,0.034,12.5,rain,0.0,28.7,17.1,64.1,2020,45.0
2020-03-04,50.0,41.0,46.3,49.5,0.031,8.33,rain,0.0,46.7,27.5,45.5,2020,43.0
2020-03-05,51.3,38.1,43.4,42.7,0.0,0.0,,0.0,27.4,17.9,22.1,2020,30.0
2020-03-06,43.3,31.8,38.1,73.0,0.0,0.0,,0.0,38.8,30.5,52.6,2020,31.0
2020-03-07,44.2,29.1,35.8,30.5,0.0,0.0,"rain,snow",0.1,42.3,32.7,50.3,2020,42.0
2020-03-08,53.2,30.6,41.6,27.9,0.0,0.0,,0.0,21.9,14.9,35.2,2020,31.0
2020-03-09,72.1,42.7,57.0,28.1,0.0,0.0,,0.0,27.6,19.5,35.2,2020,37.0
2020-03-10,66.0,40.2,52.3,61.3,0.0,0.0,,0.0,37.0,24.1,53.8,2020,40.0
2020-03-11,57.9,41.0,47.5,60.1,0.0,0.0,,0.0,24.6,14.7,57.1,2020,44.0
2020-03-12,43.2,33.9,39.8,66.6,0.0,0.0,,0.0,17.2,14.8,57.5,2020,27.0
2020-03-13,60.3,39.9,47.6,78.4,0.292,33.33,rain,0.0,37.8,23.7,64.9,2020,33.0
2020-03-14,53.1,38.9,45.0,40.7,0.0,0.0,,0.0,33.3,22.8,37.4,2020,30.0
2020-03-15,43.1,34.0,39.0,37.4,0.0,0.0,,0.0,26.4,17.0,37.8,2020,35.0
2020-03-16,44.7,25.0,31.3,46.4,0.0,0.0,,0.0,21.5,15.8,24.1,2020,31.0
2020-03-17,44.1,30.8,37.9,81.6,0.035,12.5,"rain,snow",0.1,20.8,15.7,68.9,2020,27.0
2020-03-18,49.0,36.7,42.9,48.8,0.0,0.0,,0.0,17.9,14.6,26.5,2020,32.0
2020-03-19,42.3,39.0,40.6,86.9,0.566,45.83,rain,0.0,28.6,20.5,91.4,2020,28.0
2020-03-20,66.9,39.0,51.7,84.3,0.022,16.67,rain,0.0,35.4,23.9,80.8,2020,30.0
2020-03-21,60.2,35.1,44.0,44.3,0.0,0.0,,0.0,34.6,21.7,38.9,2020,33.0
2020-03-22,33.2,26.0,30.1,41.9,0.0,0.0,,0.0,23.9,16.9,25.4,2020,32.0
2020-03-23,40.9,28.0,34.2,71.4,1.043,33.33,"rain,snow",0.0,34.7,23.6,83.2,2020,31.0
2020-03-24,48.0,34.1,40.7,73.8,0.684,29.17,"rain,snow",0.0,35.6,28.3,76.6,2020,30.0
2020-03-25,42.3,37.2,39.9,70.6,0.0,0.0,,0.0,25.3,17.1,73.1,2020,29.0
2020-03-26,45.3,32.0,39.8,64.1,0.0,0.0,,0.0,25.5,14.6,38.2,2020,33.0
2020-03-27,61.1,41.1,52.1,42.9,0.011,4.17,rain,0.0,32.0,20.6,41.5,2020,33.0
2020-03-28,48.0,37.7,44.5,52.8,0.056,12.5,rain,0.0,17.0,12.6,48.1,2020,27.0
2020-03-29,43.2,39.0,41.3,92.2,0.739,83.33,rain,0.0,29.8,21.5,91.2,2020,34.0
2020-03-30,42.2,37.2,39.5,91.6,0.118,29.17,rain,0.0,28.8,22.7,83.1,2020,36.0
2020-03-31,40.0,34.0,36.2,77.0,0.012,4.17,rain,0.0,25.9,16.9,48.9,2020,
2020-04-01,43.2,30.8,37.3,71.5,0.0,0.0,,0.0,27.5,18.1,53.7,2020,27.0
2020-04-02,46.3,39.0,41.7,75.6,0.102,41.67,rain,0.0,33.2,21.8,74.4,2020,30.0
2020-04-03,44.2,39.9,43.3,90.9,0.832,100.0,rain,0.0,49.0,33.9,82.9,2020,28.0
2020-04-04,43.3,39.0,40.8,83.8,0.113,16.67,rain,0.0,35.5,24.9,76.6,2020,26.0
2020-04-05,54.1,39.0,44.5,76.0,0.0,0.0,,0.0,20.4,13.7,75.1,2020,25.0
2020-04-06,61.1,43.9,51.0,47.8,0.0,0.0,,0.0,21.9,16.0,30.2,2020,31.0
2020-04-07,62.1,46.8,52.1,35.2,0.0,0.0,,0.0,23.0,12.8,52.1,2020,33.0
2020-04-08,49.9,42.3,45.3,75.9,0.07,16.67,rain,0.0,19.2,12.5,65.0,2020,25.0
2020-04-09,47.1,42.1,44.6,80.7,0.645,37.5,rain,0.0,41.9,22.9,44.2,2020,30.0
2020-04-10,47.1,38.9,42.3,52.7,0.012,8.33,rain,0.0,37.9,26.2,40.5,2020,26.0
2020-04-11,51.2,38.0,44.2,44.1,0.0,0.0,,0.0,31.0,21.7,36.0,2020,28.0
2020-04-12,60.2,35.8,48.3,44.3,0.0,0.0,,0.0,30.3,19.5,46.3,2020,37.0
2020-04-13,60.2,48.9,56.1,86.8,0.541,66.67,rain,0.0,58.5,42.1,76.2,2020,34.0
2020-04-14,58.9,46.1,52.0,42.4,0.0,0.0,,0.0,30.9,19.7,50.8,2020,34.0
2020-04-15,52.1,39.9,45.9,41.2,0.0,0.0,,0.0,31.5,18.2,62.4,2020,35.0
2020-04-16,46.1,36.0,40.8,43.0,0.0,0.0,,0.0,29.8,21.8,62.6,2020,32.0
2020-04-17,48.9,34.0,41.9,38.2,0.0,0.0,,0.0,28.3,20.6,34.5,2020,36.0
2020-04-18,44.1,32.0,37.3,84.5,0.676,62.5,"rain,snow",2.1,29.8,17.0,79.3,2020,33.0
2020-04-19,61.1,37.0,48.2,53.3,0.0,0.0,,0.0,34.7,25.9,36.1,2020,44.0
2020-04-20,51.2,39.6,46.3,55.7,0.0,0.0,,0.0,23.7,16.8,72.1,2020,39.0
2020-04-21,54.0,34.9,43.0,63.3,0.334,16.67,rain,0.0,39.0,27.5,46.7,2020,36.0
2020-04-22,44.1,34.1,38.7,38.6,0.0,0.0,,0.0,38.9,25.1,40.6,2020,35.0
2020-04-23,54.0,34.0,43.9,29.0,0.0,0.0,,0.0,29.4,18.2,31.3,2020,39.0
2020-04-24,46.1,39.9,42.6,73.8,0.215,45.83,rain,0.0,27.1,19.4,74.1,2020,32.0
2020-04-25,52.3,37.8,46.7,61.6,0.0,0.0,,0.0,18.1,13.8,60.6,2020,44.0
2020-04-26,47.2,41.0,44.3,72.4,0.21,33.33,rain,0.0,41.1,26.0,88.5,2020,46.0
2020-04-27,42.2,38.0,40.2,90.5,0.606,100.0,rain,0.0,46.2,29.6,89.2,2020,34.0
2020-04-28,44.4,38.1,41.4,71.9,0.038,8.33,rain,0.0,34.4,15.9,68.3,2020,32.0
2020-04-29,49.1,38.2,44.8,70.6,0.0,0.0,,0.0,22.4,15.0,48.3,2020,29.0
2020-04-30,48.1,44.2,45.8,79.2,0.004,8.33,rain,0.0,25.9,21.6,75.6,2020,31.0
2020-05-01,61.1,48.1,53.3,91.5,0.788,37.5,rain,0.0,31.3,17.1,68.7,2020,34.0
2020-05-02,69.3,46.1,58.0,47.7,0.026,12.5,rain,0.0,31.1,21.6,42.4,2020,34.0
2020-05-03,78.2,53.2,65.3,47.9,0.0,0.0,,0.0,25.3,19.5,56.1,2020,42.0
2020-05-04,68.1,48.9,61.4,43.5,0.0,0.0,,0.0,29.8,20.5,50.4,2020,38.0
2020-05-05,57.9,44.9,50.6,43.1,0.0,0.0,,0.0,28.4,18.2,32.5,2020,26.0
2020-05-06,51.4,40.7,46.3,63.0,0.0,0.0,,0.0,19.7,14.8,34.4,2020,29.0
2020-05-07,63.0,42.1,52.5,47.4,0.011,4.17,rain,0.0,26.4,16.9,46.5,2020,34.0
2020-05-08,56.1,43.1,49.7,51.0,0.186,20.83,rain,0.0,33.0,18.3,45.9,2020,32.0
2020-05-09,43.2,36.0,40.2,60.0,0.171,25.0,rain,0.0,43.6,30.8,60.0,2020,26.0
2020-05-10,60.2,34.1,47.1,43.5,0.0,0.0,,0.0,36.7,25.1,42.1,2020,34.0
